query_id,item_id,engage_score,dt,quality,freshness,title_len,author_score,topic_match,hist_ctr,dwell_sec,share_rate,tag_n,tag_unique_n,catalog_type_n,bundle_seq_n,like_per_exp,share_per_exp,city_match,json_missing
227,I160,4,20260830,0.601007,0.623756,74.0,0.889493,0.95721,0.6181,64.305658,0.021801,6.0,6.0,1.0,8.0,0.206329,0.030449,1.0,0.0
227,I164,0,20260830,0.198281,0.685642,35.0,0.238703,0.297468,0.4749,43.065128,0.133764,3.0,3.0,5.0,6.0,0.202161,0.022485,1.0,0.0
227,I370,0,20260830,0.294861,0.76822,54.0,0.268524,0.885587,0.5473,12.391105,0.08139,4.0,4.0,2.0,6.0,0.205272,0.031064,0.0,0.0
227,I548,0,20260830,0.66316,0.603868,77.0,0.780478,0.269838,0.6568,73.057012,0.021906,3.0,3.0,4.0,8.0,0.280311,0.032069,0.0,0.0
228,I140,0,20260830,0.137981,0.793274,9.0,0.428382,0.176575,0.413,107.657325,0.096221,3.0,3.0,5.0,2.0,0.206179,0.038871,1.0,0.0
228,I321,0,20260830,0.25667,0.618559,39.0,0.825742,0.652895,0.425,22.59229,0.094017,8.0,7.0,5.0,3.0,0.194205,0.05051,0.0,0.0
228,I404,0,20260830,0.532623,0.75997,70.0,0.298462,0.554397,0.613,50.454858,0.080009,8.0,5.0,5.0,1.0,0.217085,0.032653,0.0,0.0
228,I660,0,20260830,0.082605,0.743722,73.0,0.390779,0.594689,0.3648,48.849712,0.04124,2.0,2.0,1.0,4.0,0.170887,0.048685,1.0,0.0
228,I273,4,20260830,0.566952,0.732602,65.0,0.791994,0.285971,0.6158,99.214372,0.08644,3.0,3.0,3.0,4.0,0.24306,0.045693,1.0,0.0
228,I120,0,20260830,0.618303,0.748937,50.0,0.797244,0.128978,0.674,53.470774,0.17883,9.0,1.0,1.0,1.0,0.23196,0.039642,1.0,0.0
228,I615,0,20260830,0.277291,0.918059,68.0,0.236489,0.675882,0.4161,60.266069,0.056833,8.0,1.0,5.0,1.0,0.231134,0.044375,1.0,0.0
228,I501,0,20260830,0.368241,0.691234,51.0,0.469267,0.384109,0.5151,24.70933,0.009929,6.0,1.0,2.0,8.0,0.211594,0.038583,1.0,0.0
229,I286,0,20260830,0.199859,0.684576,79.0,0.662449,0.349585,0.4389,83.257881,0.016488,7.0,5.0,3.0,5.0,0.179748,0.057619,0.0,0.0
229,I501,0,20260830,0.368241,0.691234,51.0,0.469267,0.267072,0.5191,24.70933,0.009929,6.0,1.0,2.0,8.0,0.211594,0.038583,1.0,0.0
229,I328,0,20260830,0.315601,0.808638,20.0,0.748312,0.442312,0.5481,49.140796,0.382238,5.0,4.0,5.0,8.0,0.23709,0.053505,1.0,0.0
229,I684,0,20260830,0.141596,0.74477,36.0,0.883585,0.300444,0.4444,109.513882,0.1031,10.0,6.0,3.0,5.0,0.22256,0.054918,1.0,0.0
229,I617,0,20260830,0.846643,0.560314,47.0,0.215634,0.117734,0.7605,6.783802,0.151175,4.0,4.0,5.0,7.0,0.272557,0.043387,0.0,0.0
229,I651,3,20260830,0.607263,0.771943,48.0,0.802053,0.386909,0.6453,117.130536,0.044928,11.0,1.0,5.0,7.0,0.220731,0.044697,1.0,0.0
229,I643,0,20260830,0.302104,0.751199,19.0,0.232752,0.31966,0.4338,42.484077,0.217257,10.0,4.0,4.0,5.0,0.224492,0.04713,0.0,0.0
229,I129,0,20260830,0.179842,0.645777,54.0,0.26736,0.0,0.3898,8.214603,0.148761,11.0,3.0,2.0,2.0,0.211086,0.049902,0.0,1.0
230,I158,0,20260830,0.332587,0.670097,60.0,0.804574,0.447913,0.4557,45.742884,0.067844,11.0,4.0,1.0,4.0,0.222963,0.054417,1.0,0.0
230,I163,0,20260830,0.354184,0.676887,33.0,0.485606,0.474441,0.4678,13.449181,0.067249,7.0,3.0,2.0,2.0,0.197567,0.049703,0.0,0.0
230,I517,1,20260830,0.697064,0.677775,30.0,0.245638,0.655631,0.687,18.46249,0.083398,1.0,1.0,4.0,6.0,0.27896,0.055453,1.0,0.0
230,I080,0,20260830,0.192689,0.576385,79.0,0.831164,0.178546,0.478,84.927748,0.102226,4.0,4.0,1.0,4.0,0.163448,0.043637,1.0,0.0
230,I557,0,20260830,0.532215,0.716028,73.0,0.83605,0.716988,0.5827,65.153531,0.045052,1.0,1.0,2.0,3.0,0.232307,0.032846,0.0,0.0
230,I107,0,20260830,0.382938,0.640665,70.0,0.495766,0.627002,0.4954,16.909888,0.08498,1.0,1.0,3.0,4.0,0.220714,0.052826,0.0,0.0
231,I576,1,20260830,0.567642,0.660018,79.0,0.599474,0.668416,0.6185,30.461554,0.037111,11.0,3.0,5.0,5.0,0.229184,0.036282,1.0,0.0
231,I433,0,20260830,0.178742,0.746234,66.0,0.219024,0.0,0.4086,28.852463,0.137294,4.0,4.0,1.0,1.0,0.183678,0.042061,0.0,1.0
231,I268,0,20260830,0.765851,0.679489,53.0,0.249353,0.317337,0.6962,25.515508,0.241843,8.0,1.0,5.0,5.0,0.291088,0.034773,1.0,0.0
231,I143,0,20260830,0.268283,0.618474,28.0,0.734158,0.117168,0.5737,59.920738,0.015876,9.0,1.0,2.0,6.0,0.179027,0.030396,0.0,0.0
231,I296,0,20260830,0.417941,0.724508,12.0,0.600636,0.279926,0.5642,14.784918,0.12047,11.0,2.0,4.0,2.0,0.272088,0.053382,1.0,0.0
231,I046,0,20260830,0.254792,0.603286,73.0,0.479478,0.307565,0.4567,35.741872,0.075338,10.0,2.0,5.0,5.0,0.196906,0.043659,0.0,0.0
231,I117,0,20260830,0.338342,0.876321,43.0,0.19096,0.721882,0.5603,41.391322,0.12408,5.0,5.0,2.0,8.0,0.214724,0.047462,1.0,0.0
231,I656,0,20260830,0.120183,0.567737,58.0,0.566806,0.545922,0.3785,54.209467,0.120686,5.0,5.0,4.0,8.0,0.210322,0.048246,0.0,0.0
232,I246,0,20260830,0.418456,0.639363,39.0,0.45171,0.544143,0.5555,106.188027,0.038685,10.0,2.0,2.0,4.0,0.245588,0.047201,0.0,0.0
232,I662,0,20260830,0.393817,0.6359,66.0,0.590174,0.336273,0.5359,35.8491,0.077463,1.0,1.0,5.0,2.0,0.221971,0.036296,1.0,0.0
232,I435,0,20260830,0.353811,0.636602,41.0,0.475675,0.537277,0.5147,35.458669,0.309229,5.0,2.0,1.0,7.0,0.19873,0.059457,1.0,0.0
232,I687,0,20260830,0.274967,0.856614,18.0,0.468806,0.405258,0.4379,25.639118,0.031264,2.0,2.0,3.0,5.0,0.190433,0.041049,0.0,0.0
232,I263,0,20260830,0.168143,0.846587,48.0,0.425918,0.552931,0.5119,58.02591,0.147402,6.0,5.0,3.0,3.0,0.193182,0.045115,0.0,0.0
232,I061,0,20260830,0.512075,0.736493,8.0,0.514892,0.491564,0.5999,19.706372,0.420183,7.0,6.0,3.0,6.0,0.253518,0.045505,1.0,0.0
232,I323,4,20260830,0.659818,0.710612,69.0,0.915399,0.824958,0.7117,5.997271,0.046601,10.0,7.0,1.0,5.0,0.23521,0.045837,0.0,0.0
233,I287,0,20260830,0.615283,0.684159,74.0,0.45834,0.670531,0.6684,32.044694,0.012654,8.0,2.0,4.0,4.0,0.292786,0.04474,0.0,0.0
233,I173,1,20260830,0.778037,0.683947,40.0,0.689706,0.812523,0.7583,41.274596,0.168777,9.0,7.0,4.0,6.0,0.251191,0.043224,1.0,0.0
233,I505,0,20260830,0.673624,0.711538,60.0,0.286841,0.320473,0.7169,78.568664,0.084881,10.0,7.0,1.0,1.0,0.241849,0.032831,1.0,0.0
233,I058,0,20260830,0.58434,0.719081,20.0,0.749605,0.087726,0.6155,142.062904,0.045335,2.0,1.0,3.0,6.0,0.236801,0.044708,0.0,0.0
233,I239,0,20260830,0.26666,0.739401,71.0,0.925424,0.782912,0.4236,21.355196,0.028119,8.0,7.0,1.0,1.0,0.218699,0.038569,1.0,0.0
233,I445,0,20260830,0.314273,0.775598,46.0,0.58422,0.0,0.5706,62.3613,0.015397,1.0,1.0,3.0,1.0,0.202987,0.040982,0.0,1.0
233,I572,0,20260830,0.894638,0.621345,12.0,0.324749,0.343759,0.8309,72.035432,0.013148,10.0,7.0,1.0,8.0,0.274882,0.054399,0.0,0.0
233,I318,0,20260830,0.626873,0.63364,58.0,0.646777,0.826068,0.6696,35.272439,0.108746,2.0,2.0,1.0,1.0,0.257084,0.051261,1.0,0.0
234,I266,0,20260830,0.336351,0.698071,49.0,0.621043,0.398395,0.5514,8.910279,0.18993,5.0,2.0,1.0,4.0,0.19192,0.0549,0.0,0.0
234,I680,0,20260830,0.409914,0.629368,54.0,0.770976,0.720139,0.4894,4.097512,0.034905,2.0,2.0,3.0,6.0,0.245164,0.050828,1.0,0.0
234,I510,0,20260830,0.504577,0.664611,70.0,0.637758,0.166076,0.6262,33.610418,0.053792,1.0,1.0,3.0,6.0,0.207664,0.051974,1.0,0.0
234,I331,0,20260830,0.473385,0.648984,56.0,0.468889,0.514383,0.5714,17.865224,0.174337,4.0,4.0,5.0,1.0,0.248732,0.07504,0.0,0.0
234,I658,0,20260830,0.20983,0.872786,28.0,0.648168,0.279661,0.4222,6.313516,0.12103,7.0,5.0,2.0,7.0,0.197738,0.030538,1.0,0.0
234,I629,4,20260830,0.595773,0.580039,53.0,0.54936,0.86636,0.6673,20.221427,0.02108,2.0,2.0,5.0,3.0,0.232964,0.071596,0.0,0.0
235,I523,0,20260830,0.644431,0.755694,50.0,0.319469,0.074698,0.6756,103.376991,0.033831,4.0,1.0,2.0,8.0,0.258148,0.03228,0.0,0.0
235,I134,1,20260830,0.780258,0.685207,76.0,0.204464,0.634867,0.7309,28.670686,0.16502,2.0,2.0,1.0,5.0,0.260624,0.044966,0.0,0.0
235,I273,0,20260830,0.566952,0.732602,65.0,0.791994,0.41781,0.6158,99.214372,0.08644,3.0,3.0,3.0,4.0,0.24306,0.045693,0.0,0.0
235,I135,0,20260830,0.833796,0.680731,56.0,0.445604,0.0,0.8697,28.409503,0.054279,8.0,3.0,1.0,1.0,0.287332,0.04778,0.0,1.0
235,I367,0,20260830,0.509906,0.641433,24.0,0.757827,0.398496,0.6309,30.786815,0.01176,1.0,1.0,1.0,2.0,0.191898,0.043189,1.0,0.0
235,I672,0,20260830,0.408208,0.673314,35.0,0.156378,0.402398,0.5357,33.052664,0.237126,2.0,2.0,4.0,8.0,0.235848,0.03703,1.0,0.0
236,I387,0,20260830,0.224123,0.735425,64.0,0.922467,0.310589,0.4104,55.918497,0.187801,5.0,1.0,2.0,8.0,0.242473,0.027705,1.0,0.0
236,I193,4,20260830,0.818225,0.731342,24.0,0.619413,0.380833,0.7524,70.363716,0.19951,11.0,6.0,2.0,4.0,0.25462,0.059009,1.0,0.0
236,I567,0,20260830,0.229536,0.763498,66.0,0.532588,0.467733,0.4307,9.219362,0.012531,4.0,4.0,3.0,6.0,0.207854,0.065621,0.0,0.0
236,I369,0,20260830,0.202377,0.713116,51.0,0.725208,0.556821,0.4536,38.213479,0.06265,2.0,2.0,2.0,3.0,0.192686,0.033599,0.0,0.0
236,I454,1,20260830,0.561337,0.729431,69.0,0.263933,0.522237,0.6929,42.531069,0.036831,8.0,2.0,1.0,2.0,0.226377,0.030548,0.0,0.0
236,I422,0,20260830,0.449526,0.644758,34.0,0.674553,0.111856,0.5967,57.506621,0.111252,11.0,4.0,5.0,2.0,0.206738,0.032463,0.0,0.0
237,I435,0,20260830,0.353811,0.636602,41.0,0.475675,0.0,0.5147,35.458669,0.309229,5.0,2.0,1.0,7.0,0.19873,0.059457,0.0,1.0
237,I410,0,20260830,0.202791,0.655338,43.0,0.729299,0.704201,0.4442,10.147597,0.04731,10.0,4.0,2.0,4.0,0.225297,0.071623,1.0,0.0
237,I303,0,20260830,0.517345,0.791866,34.0,0.349468,0.285392,0.5389,82.552252,0.074509,9.0,7.0,2.0,6.0,0.218576,0.050116,0.0,0.0
237,I237,0,20260830,0.123065,0.722922,45.0,0.694128,0.492403,0.3739,38.657005,0.232147,9.0,5.0,2.0,4.0,0.15691,0.052806,1.0,0.0
237,I624,0,20260830,0.311263,0.701103,78.0,0.489195,0.0,0.5232,116.109869,0.051508,10.0,1.0,4.0,2.0,0.218776,0.045722,0.0,1.0
237,I693,1,20260830,0.86826,0.538963,52.0,0.784626,0.438705,0.8219,19.310197,0.017275,8.0,3.0,3.0,1.0,0.266221,0.056746,0.0,0.0
237,I407,0,20260830,0.168153,0.885436,39.0,0.802205,0.696112,0.4153,76.370772,0.038189,8.0,3.0,3.0,7.0,0.19816,0.058415,0.0,0.0
237,I591,0,20260830,0.394531,0.784074,36.0,0.749835,0.339294,0.5116,24.008716,0.038907,7.0,4.0,3.0,7.0,0.216575,0.02391,0.0,0.0
238,I469,0,20260830,0.217149,0.636318,43.0,0.592775,0.568151,0.4376,68.149707,0.028838,2.0,2.0,4.0,5.0,0.185022,0.049702,1.0,0.0
238,I520,0,20260830,0.523211,0.64231,21.0,0.384981,0.703952,0.5787,58.628286,0.165975,11.0,4.0,1.0,2.0,0.262046,0.042442,1.0,0.0
238,I554,0,20260830,0.187031,0.810615,46.0,0.681862,0.510097,0.4187,40.418205,0.040135,1.0,1.0,4.0,5.0,0.207756,0.035369,0.0,0.0
238,I021,10,20260830,0.706923,0.827928,9.0,0.63025,0.593337,0.6856,27.231302,0.02769,5.0,2.0,1.0,8.0,0.211501,0.050727,1.0,0.0
238,I231,0,20260830,0.498664,0.721356,38.0,0.847752,0.297196,0.5868,26.043084,0.056459,3.0,3.0,4.0,1.0,0.233308,0.035741,1.0,0.0
238,I626,0,20260830,0.311285,0.652201,73.0,0.539016,0.422667,0.4625,77.357685,0.013768,1.0,1.0,5.0,6.0,0.225786,0.066538,1.0,0.0
238,I399,0,20260830,0.329065,0.694199,65.0,0.722901,0.696636,0.5142,20.277038,0.241492,5.0,5.0,5.0,1.0,0.215689,0.041075,0.0,0.0
238,I568,0,20260830,0.662756,0.665642,76.0,0.714141,0.278253,0.6541,84.140804,0.032358,7.0,7.0,3.0,3.0,0.200169,0.024871,0.0,0.0
239,I677,4,20260831,0.56861,0.610637,39.0,0.128818,0.496712,0.6486,51.845226,0.126929,5.0,5.0,5.0,6.0,0.245653,0.042547,1.0,0.0
239,I505,0,20260831,0.673624,0.764051,60.0,0.286841,0.090182,0.7089,23.951134,0.01598,10.0,7.0,1.0,1.0,0.242655,0.048236,0.0,0.0
239,I563,0,20260831,0.548077,0.806352,9.0,0.596953,0.403448,0.6302,14.484169,0.272038,1.0,1.0,5.0,7.0,0.264295,0.036187,1.0,0.0
239,I693,0,20260831,0.86826,0.836533,52.0,0.784626,0.244222,0.8219,12.893835,0.046836,8.0,3.0,3.0,1.0,0.290973,0.053102,0.0,0.0
239,I426,0,20260831,0.368417,0.721243,46.0,0.461587,0.454318,0.5476,30.166806,0.198195,11.0,3.0,2.0,5.0,0.191115,0.058295,1.0,0.0
239,I205,0,20260831,0.190636,0.593257,35.0,0.758738,0.512637,0.448,61.711514,0.138472,1.0,1.0,4.0,5.0,0.193847,0.04584,1.0,0.0
239,I006,0,20260831,0.586582,0.725648,46.0,0.898564,0.519885,0.6591,5.058607,0.039672,7.0,1.0,4.0,7.0,0.214513,0.056542,0.0,0.0
239,I391,0,20260831,0.048236,0.679128,56.0,0.550404,0.159774,0.4068,3.955068,0.048748,7.0,3.0,3.0,2.0,0.240226,0.034966,1.0,0.0
240,I267,0,20260831,0.363927,0.734765,9.0,0.364151,0.253092,0.5007,43.275831,0.033036,3.0,3.0,5.0,1.0,0.234511,0.055733,0.0,0.0
240,I317,1,20260831,0.739198,0.820239,72.0,0.382633,0.455704,0.7078,7.70398,0.290423,8.0,4.0,5.0,6.0,0.278624,0.052145,1.0,0.0
240,I321,0,20260831,0.25667,0.704757,39.0,0.825742,0.274229,0.409,43.06444,0.10198,8.0,7.0,5.0,3.0,0.234831,0.048021,0.0,0.0
240,I131,0,20260831,0.610454,0.707416,66.0,0.466591,0.60144,0.6689,38.97423,0.261534,4.0,4.0,3.0,1.0,0.226689,0.030108,1.0,0.0
240,I103,0,20260831,0.205471,0.619975,36.0,0.543944,0.79105,0.4578,35.955028,0.206918,9.0,3.0,4.0,8.0,0.204967,0.037757,1.0,0.0
240,I105,0,20260831,0.470155,0.733304,30.0,0.511299,0.0,0.6164,11.150378,0.190769,6.0,6.0,4.0,6.0,0.220581,0.049758,0.0,1.0
241,I351,0,20260831,0.176656,0.710616,47.0,0.532663,0.205798,0.4055,3.679966,0.016706,10.0,2.0,1.0,1.0,0.191441,0.055958,0.0,0.0
241,I072,0,20260831,0.616546,0.475648,24.0,0.511323,0.230787,0.6461,32.981336,0.158015,3.0,3.0,2.0,4.0,0.272359,0.03065,0.0,0.0
241,I037,0,20260831,0.6423,0.704982,72.0,0.968198,0.317194,0.6706,55.178597,0.111161,4.0,3.0,5.0,3.0,0.277586,0.034661,1.0,0.0
241,I540,0,20260831,0.544849,0.734443,37.0,0.28553,0.0,0.6324,41.20871,0.139622,1.0,1.0,2.0,3.0,0.230252,0.051336,0.0,1.0
241,I673,0,20260831,0.559946,0.716817,55.0,0.576601,0.354087,0.6241,54.257198,0.149627,5.0,5.0,1.0,5.0,0.273028,0.04933,0.0,0.0
241,I016,10,20260831,0.85521,0.894118,48.0,0.438145,0.554377,0.7758,60.177523,0.107821,7.0,4.0,1.0,7.0,0.255095,0.044415,1.0,0.0
242,I017,0,20260831,0.102483,0.567617,54.0,0.480774,0.077917,0.3702,41.855089,0.151626,10.0,6.0,4.0,7.0,0.18866,0.048201,1.0,0.0
242,I449,0,20260831,0.317584,0.634315,55.0,0.491667,0.491152,0.517,16.44707,0.013705,2.0,2.0,5.0,5.0,0.20937,0.046341,0.0,0.0
242,I478,0,20260831,0.155248,0.689681,76.0,0.530756,0.617335,0.4223,107.037598,0.0631,11.0,5.0,5.0,7.0,0.180919,0.043689,1.0,0.0
242,I041,0,20260831,0.208416,0.781217,23.0,0.610412,0.21114,0.4294,54.720106,0.105548,8.0,5.0,1.0,5.0,0.189606,0.046286,1.0,0.0
242,I077,1,20260831,0.68169,0.712564,32.0,0.240371,0.684817,0.741,54.789002,0.113715,3.0,1.0,4.0,6.0,0.267137,0.05543,0.0,0.0
242,I470,0,20260831,0.129353,0.615241,73.0,0.779157,0.419624,0.4022,45.031503,0.065193,7.0,6.0,1.0,7.0,0.180468,0.030536,1.0,0.0
243,I625,3,20260831,0.746447,0.713951,40.0,0.477307,0.448362,0.7079,39.178055,0.436045,2.0,2.0,2.0,7.0,0.271294,0.053711,0.0,0.0
243,I385,0,20260831,0.486112,0.712547,51.0,0.569391,0.089033,0.5867,55.739509,0.112765,5.0,5.0,3.0,3.0,0.250959,0.049932,0.0,0.0
243,I551,0,20260831,0.655837,0.717301,13.0,0.206169,0.598708,0.6866,131.02467,0.029004,10.0,7.0,5.0,7.0,0.258141,0.046045,0.0,0.0
243,I088,0,20260831,0.58986,0.723193,44.0,0.731965,0.0,0.6862,33.110922,0.122568,8.0,7.0,1.0,1.0,0.252549,0.043034,0.0,1.0
243,I656,0,20260831,0.120183,0.514451,58.0,0.566806,0.409231,0.3825,35.351059,0.119576,5.0,5.0,4.0,8.0,0.172028,0.034653,1.0,0.0
243,I239,0,20260831,0.26666,0.791332,71.0,0.925424,0.648892,0.4236,27.465129,0.217601,8.0,7.0,1.0,1.0,0.252434,0.072395,1.0,0.0
244,I625,0,20260831,0.746447,0.713951,40.0,0.477307,0.35536,0.7239,39.178055,0.436045,2.0,2.0,2.0,7.0,0.271294,0.053711,0.0,0.0
244,I501,0,20260831,0.368241,0.708571,51.0,0.469267,0.217317,0.5271,4.26321,0.121244,6.0,1.0,2.0,8.0,0.24759,0.046645,0.0,0.0
244,I664,0,20260831,0.244527,0.803297,36.0,0.35287,0.942641,0.4064,57.33491,0.142981,10.0,6.0,2.0,6.0,0.192771,0.041487,1.0,0.0
244,I639,0,20260831,0.41757,0.616585,73.0,0.538147,0.69591,0.5801,23.040652,0.13863,6.0,1.0,4.0,8.0,0.211212,0.06143,0.0,0.0
244,I011,1,20260831,0.654626,0.718514,37.0,0.618904,0.792762,0.7561,54.601498,0.145298,1.0,1.0,4.0,7.0,0.221793,0.045005,1.0,0.0
244,I334,0,20260831,0.285483,0.684496,13.0,0.496253,0.586667,0.5204,24.932996,0.060982,9.0,4.0,5.0,5.0,0.241993,0.045916,0.0,0.0
244,I336,0,20260831,0.158407,0.736322,52.0,0.335629,0.305258,0.4021,78.131691,0.087639,8.0,7.0,2.0,8.0,0.207702,0.045935,1.0,0.0
245,I509,0,20260831,0.736848,0.727885,76.0,0.494472,0.60267,0.7468,83.492037,0.126229,10.0,5.0,3.0,8.0,0.285881,0.052308,1.0,0.0
245,I072,1,20260831,0.616546,0.475648,24.0,0.511323,0.819587,0.6541,32.981336,0.158015,3.0,3.0,2.0,4.0,0.272359,0.03065,1.0,0.0
245,I163,0,20260831,0.354184,0.75003,33.0,0.485606,0.182769,0.4798,34.544547,0.100472,7.0,3.0,2.0,2.0,0.236122,0.049159,1.0,0.0
245,I692,0,20260831,0.727526,0.717107,21.0,0.895554,0.727584,0.7192,50.60738,0.242094,5.0,2.0,5.0,6.0,0.24687,0.052858,0.0,0.0
245,I622,0,20260831,0.365552,0.847848,60.0,0.709463,0.256758,0.59,30.479866,0.163336,3.0,3.0,1.0,4.0,0.241782,0.053176,0.0,0.0
245,I237,0,20260831,0.123065,0.781139,45.0,0.694128,0.468498,0.3779,59.422224,0.04905,9.0,5.0,2.0,4.0,0.178198,0.051705,0.0,0.0
245,I547,0,20260831,0.551892,0.587582,26.0,0.680196,0.425411,0.5543,39.894324,0.073075,6.0,6.0,4.0,5.0,0.281924,0.031159,0.0,0.0
245,I561,0,20260831,0.345897,0.666071,54.0,0.251625,0.625307,0.5509,42.371694,0.173655,6.0,1.0,3.0,6.0,0.222224,0.045809,0.0,0.0
246,I091,0,20260831,0.601235,0.767438,50.0,0.586516,0.0,0.6218,53.726182,0.166983,9.0,5.0,2.0,7.0,0.241028,0.05048,0.0,1.0
246,I638,0,20260831,0.314019,0.643543,43.0,0.239755,0.513882,0.4647,23.226697,0.17265,7.0,7.0,3.0,2.0,0.22346,0.044525,1.0,0.0
246,I394,0,20260831,0.21309,0.637544,17.0,0.846474,0.0,0.4424,60.664776,0.033148,10.0,5.0,2.0,7.0,0.181163,0.035765,0.0,1.0
246,I679,0,20260831,0.401642,0.821699,70.0,0.596323,0.421336,0.5309,59.019252,0.199202,8.0,4.0,5.0,5.0,0.236648,0.046933,1.0,0.0
246,I262,0,20260831,0.682715,0.752056,61.0,0.284935,0.222703,0.7008,21.119324,0.31279,6.0,4.0,5.0,3.0,0.28041,0.060857,1.0,0.0
246,I666,0,20260831,0.576963,0.733173,29.0,0.416617,0.302356,0.6538,52.149782,0.151227,5.0,1.0,3.0,6.0,0.249511,0.037736,1.0,0.0
246,I158,0,20260831,0.332587,0.657661,60.0,0.804574,0.604845,0.4557,24.816519,0.081771,11.0,4.0,1.0,4.0,0.195062,0.057839,1.0,0.0
246,I581,4,20260831,0.672999,0.640974,33.0,0.518225,0.426679,0.6857,26.423534,0.023203,2.0,2.0,1.0,2.0,0.270884,0.03636,1.0,0.0
247,I313,3,20260831,0.538634,0.827881,58.0,0.75528,0.691582,0.6638,53.813499,0.268196,8.0,4.0,4.0,6.0,0.275567,0.050639,1.0,0.0
247,I571,0,20260831,0.428223,0.610247,36.0,0.668943,0.0,0.5515,11.06618,0.049344,7.0,1.0,1.0,5.0,0.259165,0.032481,0.0,1.0
247,I095,0,20260831,0.286277,0.720155,49.0,0.538143,0.125463,0.4588,18.346268,0.038832,7.0,5.0,4.0,7.0,0.220944,0.044666,1.0,0.0
247,I162,0,20260831,0.468177,0.687182,33.0,0.478012,0.109765,0.6296,168.016416,0.144682,7.0,3.0,2.0,3.0,0.289728,0.054293,1.0,0.0
247,I078,0,20260831,0.091141,0.681997,55.0,0.546422,0.280007,0.3591,72.830288,0.052846,5.0,1.0,1.0,5.0,0.209113,0.075596,0.0,0.0
247,I280,0,20260831,0.048868,0.893317,74.0,0.499574,0.354301,0.3703,28.402642,0.034712,10.0,6.0,4.0,3.0,0.178306,0.053805,1.0,0.0
247,I451,0,20260831,0.601731,0.74245,63.0,0.292873,0.350262,0.5952,92.027889,0.283398,1.0,1.0,3.0,4.0,0.221789,0.060223,0.0,0.0
248,I257,0,20260831,0.223617,0.789079,36.0,0.334673,0.621686,0.4492,45.502697,0.237218,4.0,4.0,2.0,6.0,0.231892,0.050046,1.0,0.0
248,I433,0,20260831,0.178742,0.676805,66.0,0.219024,0.249098,0.4166,25.942256,0.117213,4.0,4.0,1.0,1.0,0.21242,0.053852,0.0,0.0
248,I543,0,20260831,0.14696,0.55664,14.0,0.608906,0.713022,0.4582,85.446248,0.074664,4.0,1.0,5.0,5.0,0.180094,0.054964,1.0,0.0
248,I584,0,20260831,0.625739,0.662273,29.0,0.572988,0.349158,0.7188,41.410886,0.145358,2.0,2.0,1.0,8.0,0.228148,0.048388,1.0,0.0
248,I014,0,20260831,0.504735,0.79368,62.0,0.37315,0.399147,0.6093,28.526584,0.333088,11.0,4.0,5.0,2.0,0.241199,0.051029,1.0,0.0
248,I366,0,20260831,0.431444,0.722463,73.0,0.175876,0.285322,0.5002,110.741509,0.212858,1.0,1.0,1.0,8.0,0.186438,0.02496,1.0,0.0
248,I541,1,20260831,0.588255,0.72352,28.0,0.41469,0.46368,0.6691,4.884295,0.006988,3.0,3.0,3.0,7.0,0.25809,0.04328,1.0,0.0
249,I459,0,20260831,0.497981,0.712427,33.0,0.526497,0.0,0.5665,25.769055,0.333045,6.0,2.0,4.0,1.0,0.261804,0.063087,0.0,1.0
249,I380,1,20260831,0.481072,0.634573,64.0,0.709436,0.73757,0.6135,16.837138,0.005877,7.0,4.0,2.0,4.0,0.242383,0.048141,1.0,0.0
249,I352,0,20260831,0.934777,0.671693,70.0,0.123763,0.290598,0.8275,106.816471,0.123602,11.0,3.0,2.0,5.0,0.278317,0.067509,0.0,0.0
249,I408,0,20260831,0.669096,0.512139,22.0,0.609393,0.584743,0.6826,28.983967,0.116403,9.0,2.0,1.0,3.0,0.225765,0.044479,0.0,0.0
249,I075,0,20260831,0.180399,0.747101,37.0,0.527577,0.121424,0.382,73.456409,0.003277,2.0,2.0,3.0,3.0,0.192862,0.026143,0.0,0.0
249,I531,0,20260831,0.624539,0.609442,69.0,0.472659,0.51676,0.6657,41.227825,0.16008,9.0,4.0,5.0,8.0,0.280164,0.049573,0.0,0.0
249,I214,0,20260831,0.105029,0.776765,45.0,0.771801,0.805292,0.3737,13.365764,0.156516,1.0,1.0,2.0,5.0,0.196601,0.036308,1.0,0.0
250,I519,0,20260831,0.422759,0.711119,31.0,0.667622,0.5944,0.5395,22.175443,0.1181,6.0,5.0,2.0,1.0,0.23831,0.052445,1.0,0.0
250,I342,0,20260831,0.329813,0.726997,56.0,0.574946,0.207451,0.4991,28.356024,0.153355,3.0,1.0,5.0,6.0,0.213293,0.039706,1.0,0.0
250,I419,0,20260831,0.109804,0.817071,47.0,0.741667,0.620915,0.392,127.196167,0.03934,9.0,6.0,2.0,4.0,0.191542,0.048499,0.0,0.0
250,I230,4,20260831,0.76543,0.637052,58.0,0.88619,0.497625,0.7305,94.606144,0.167585,5.0,4.0,4.0,8.0,0.298769,0.04249,1.0,0.0
250,I626,0,20260831,0.311285,0.746223,73.0,0.539016,0.441739,0.4585,41.333367,0.067145,1.0,1.0,5.0,6.0,0.23433,0.042646,1.0,0.0
250,I470,0,20260831,0.129353,0.615241,73.0,0.779157,0.757818,0.4062,45.031503,0.065193,7.0,6.0,1.0,7.0,0.180468,0.030536,0.0,0.0
